opportunity_id,bd_rep_id,sales_rep_id,created_date,closed_date,outcome,current_stage,days_in_current_stage,deal_value
OPP_2107,BD_003,SR_020,2024-05-04,2024-10-02,Closed Won,Closed Won,3,54265.81
OPP_2108,BD_008,SR_013,2024-01-15,2024-04-11,Closed Lost,Closed Lost,4,65896.53
OPP_2109,BD_005,SR_015,2024-07-18,,Open,Qualification,18,123643.96
OPP_2110,BD_009,SR_016,2024-01-22,2024-04-08,Closed Won,Closed Won,1,112802.71
OPP_2111,BD_004,SR_003,2024-11-19,,Open,Negotiation,10,32829.24
OPP_2112,BD_014,SR_006,2024-10-12,2025-01-30,Closed Lost,Closed Lost,2,51338.0
OPP_2113,BD_012,SR_002,2023-11-20,2024-01-06,Closed Won,Closed Won,19,40371.34
OPP_2114,BD_017,SR_003,2024-08-17,2024-12-21,Closed Lost,Closed Lost,28,23839.78
OPP_2115,BD_010,SR_020,2024-11-06,2025-04-11,Closed Won,Closed Won,5,23613.43
OPP_2116,BD_018,SR_016,2023-05-09,2023-09-17,Closed Lost,Closed Lost,24,80418.39
OPP_2117,BD_015,SR_014,2023-07-16,,Open,Qualification,24,61036.15
OPP_2118,BD_004,SR_006,2023-06-14,2023-07-20,Closed Lost,Closed Lost,4,28810.14
OPP_2119,BD_009,SR_014,2023-01-16,,Open,Negotiation,53,59838.24
OPP_2120,BD_007,SR_009,2023-03-14,2023-04-19,Closed Won,Closed Won,28,118211.2
OPP_2121,BD_016,SR_004,2023-04-24,,Open,Qualification,54,64722.9
OPP_2122,BD_014,SR_023,2024-11-28,2025-01-28,Closed Won,Closed Won,24,21714.08
OPP_2123,BD_002,SR_011,2024-01-12,2024-03-04,Closed Lost,Closed Lost,5,13396.66
OPP_2124,BD_011,SR_019,2024-03-09,,Open,Qualification,97,55697.72
OPP_2125,BD_002,SR_015,2024-09-20,,Open,Proposal,117,28599.13
OPP_2126,BD_014,SR_003,2023-09-10,,Open,Proposal,2,102504.36
OPP_2127,BD_002,SR_022,2024-06-28,2024-11-11,Closed Lost,Closed Lost,3,124854.68
OPP_2128,BD_005,SR_003,2024-05-15,2024-09-26,Closed Won,Closed Won,18,33485.29
OPP_2129,BD_002,SR_008,2024-03-19,2024-07-29,Closed Won,Closed Won,6,29514.3
OPP_2130,BD_015,SR_020,2023-07-07,2023-12-15,Closed Won,Closed Won,28,60314.64
OPP_2131,BD_004,SR_015,2023-06-04,,Open,Negotiation,80,16676.32
OPP_2132,BD_006,SR_017,2024-08-25,2025-01-27,Closed Lost,Closed Lost,29,66957.14
OPP_2133,BD_018,SR_012,2024-01-11,2024-06-12,Closed Lost,Closed Lost,6,25778.69
OPP_2134,BD_009,SR_001,2024-06-11,,Open,Qualification,51,59034.77
OPP_2135,BD_006,SR_005,2023-11-27,,Open,Qualification,11,22905.18
OPP_2136,BD_001,SR_023,2024-10-21,,Open,Qualification,3,30432.09
OPP_2137,BD_011,SR_017,2024-03-05,,Open,Negotiation,6,78603.98
OPP_2138,BD_017,SR_022,2023-02-26,2023-05-23,Closed Lost,Closed Lost,23,23673.32
OPP_2139,BD_011,SR_014,2023-10-14,,Open,Negotiation,101,27422.61
OPP_2140,BD_001,SR_010,2024-06-14,2024-09-17,Closed Lost,Closed Lost,3,28495.66
OPP_2141,BD_008,SR_010,2024-07-17,2024-10-30,Closed Won,Closed Won,4,243878.48
OPP_2142,BD_018,SR_012,2024-01-11,2024-06-12,Closed Lost,Closed Lost,6,25778.69
OPP_2143,BD_011,SR_010,2024-03-11,2024-07-14,Closed Lost,Closed Lost,25,208200.08
OPP_2144,BD_004,SR_004,2023-01-18,2023-06-02,Closed Lost,Closed Lost,7,116390.94
OPP_2145,BD_004,SR_023,2023-06-18,,Open,Qualification,49,92946.53
OPP_2146,BD_014,SR_017,2023-05-15,2023-10-26,Closed Lost,Closed Lost,10,79183.28
OPP_2147,BD_018,SR_017,2024-11-11,,Open,Negotiation,44,63672.19
OPP_2148,BD_002,SR_002,2023-08-31,2023-11-20,Closed Won,Closed Won,4,82122.98
OPP_2149,BD_017,SR_006,2024-10-27,,Open,Qualification,47,70072.94
OPP_2150,BD_015,SR_022,2024-09-19,2025-01-24,Closed Lost,Closed Lost,17,38927.85
OPP_2151,BD_002,SR_015,2024-09-20,,Open,Proposal,117,28599.13
OPP_2152,BD_001,SR_010,2024-06-14,2024-09-17,Closed Lost,Closed Lost,3,28495.66
OPP_2153,BD_003,SR_022,2024-02-21,,Open,Qualification,70,27412.4
OPP_2154,BD_013,SR_015,2024-04-30,2024-09-29,Closed Lost,Closed Lost,18,21151.9
OPP_2155,BD_010,SR_005,2023-06-14,,Open,Qualification,3,36642.52
OPP_2156,BD_009,SR_007,2023-08-11,,Open,Negotiation,61,76913.8
OPP_2157,BD_011,SR_013,2024-05-21,,Open,Proposal,101,47637.17
OPP_2158,BD_018,SR_009,2024-09-04,,Open,Qualification,102,20550.48
OPP_2159,BD_018,SR_022,2024-08-17,,Open,Negotiation,54,65718.21
OPP_2160,BD_006,SR_010,2023-07-09,2023-09-18,Closed Lost,Closed Lost,5,31414.15
OPP_2161,BD_015,SR_018,2024-01-21,2024-04-10,Closed Won,Closed Won,16,31930.0
OPP_2162,BD_010,SR_017,2023-09-29,,Open,Qualification,42,38317.62
OPP_2163,BD_017,SR_005,2024-10-12,2025-01-18,Closed Lost,Closed Lost,23,28768.06
OPP_2164,BD_008,SR_006,2024-08-30,2024-11-09,Closed Lost,Closed Lost,2,24195.05
OPP_2165,BD_014,SR_011,2023-10-18,,Open,Proposal,118,23025.53
OPP_2166,BD_017,SR_022,2023-02-26,2023-05-23,Closed Lost,Closed Lost,23,23673.32
OPP_2167,BD_014,SR_003,2023-09-10,,Open,Proposal,2,102504.36
OPP_2168,BD_018,SR_008,2024-09-25,,Open,Proposal,12,54545.64
OPP_2169,BD_004,SR_007,2023-12-01,,Open,Negotiation,106,51997.79
OPP_2170,BD_012,SR_020,2023-11-09,2024-03-22,Closed Lost,Closed Lost,12,48936.31
OPP_2171,BD_001,SR_014,2024-08-07,,Open,Qualification,5,36426.97
OPP_2172,BD_005,SR_015,2024-07-18,,Open,Qualification,18,123643.96
OPP_2173,BD_004,SR_021,2024-04-17,,Open,Qualification,97,30583.57
OPP_2174,BD_007,SR_006,2024-11-27,,Open,Proposal,89,122150.57
OPP_2175,BD_004,SR_007,2023-12-01,,Open,Negotiation,106,51997.79
OPP_2176,BD_014,SR_021,2024-04-18,2024-05-24,Closed Lost,Closed Lost,20,47034.94
OPP_2177,BD_010,SR_005,2023-06-14,,Open,Qualification,3,36642.52
OPP_2178,BD_013,SR_002,2023-04-15,2023-10-03,Closed Lost,Closed Lost,10,48849.79
OPP_2179,BD_001,SR_015,2023-04-11,,Open,Qualification,58,44355.92
OPP_2180,BD_016,SR_021,2024-05-06,2024-07-10,Closed Won,Closed Won,6,85424.3
OPP_2181,BD_001,SR_021,2024-08-14,,Open,Negotiation,71,14356.98
OPP_2182,BD_002,SR_018,2023-05-24,2023-09-12,Closed Lost,Closed Lost,10,14077.91
OPP_2183,BD_018,SR_011,2023-11-22,2024-03-14,Closed Lost,Closed Lost,15,91876.24
OPP_2184,BD_007,SR_023,2024-03-21,2024-06-29,Closed Lost,Closed Lost,5,30068.8
OPP_2185,BD_014,SR_009,2024-04-28,,Open,Negotiation,10,14561.58
OPP_2186,BD_018,SR_002,2023-12-24,2024-04-05,Closed Lost,Closed Lost,20,57952.97
OPP_2187,BD_017,SR_023,2023-09-28,2024-03-18,Closed Won,Closed Won,16,83305.2
OPP_2188,BD_004,SR_003,2024-11-19,,Open,Negotiation,10,32829.24
OPP_2189,BD_006,SR_014,2023-12-26,2024-04-15,Closed Lost,Closed Lost,4,67619.0
OPP_2190,BD_001,SR_011,2024-10-12,2025-03-09,Closed Lost,Closed Lost,22,31724.84
OPP_2191,BD_004,SR_021,2024-04-17,,Open,Qualification,97,30583.57
OPP_2192,BD_004,SR_018,2023-05-20,2023-10-22,Closed Lost,Closed Lost,16,50327.33
OPP_2193,BD_013,SR_018,2024-06-07,2024-07-21,Closed Won,Closed Won,19,18746.18
OPP_2194,BD_016,SR_009,2024-04-08,2024-09-30,Closed Won,Closed Won,20,22758.41
OPP_2195,BD_006,SR_008,2024-08-27,,Open,Negotiation,71,127702.66
OPP_2196,BD_016,SR_002,2024-05-26,2024-07-13,Closed Won,Closed Won,26,42680.44
OPP_2197,BD_017,SR_010,2023-06-30,2023-11-14,Closed Lost,Closed Lost,3,67424.02
OPP_2198,BD_009,SR_008,2023-07-04,2023-11-02,Closed Won,Closed Won,9,76237.79
OPP_2199,BD_007,SR_004,2023-04-03,,Open,Qualification,54,100016.68
OPP_2200,BD_009,SR_012,2023-05-16,2023-09-04,Closed Lost,Closed Lost,28,29612.12
